Movie_Name, Cast_Name, Total_Centrality, Average_Centrality
Raakh,woman,168,9.333333333
Raakh,neeta,527.5,9.254385965
Raakh,sister,7,2.333333333
Ram Lakhan,sharda,2028.633333,19.13805031
Shanakht,annie,0,0
Shanakht,girl,0,0
Sikka,shobha,282.5,2.912371134
Sikka,jackie,173,3.530612245
Aag Ka Gola,mother,109,3.40625
Aag Ka Gola,aarti,0,0
Aaj Ke Shahenshah,barkha,40,0.222222222
Aaj Ke Shahenshah,pinky,155,1.396396396
Aaj Ke Shahenshah,nisha,888.1666667,6.938802083
Aaj Ke Shahenshah,vicky,1045,9.00862069
Aashiqui,anu,2262.983333,6.735069444
Aashiqui,padamsee,68.5,6.227272727
Agneekaal,daughter,1425,30.31914894
Agneepath,siksha,676.0666667,3.615329768
Agneepath,mother,1762.4,10.36705882
Agneepath,mary,155.3333333,5.010752688
Amiri Garibi,woman,782,28.96296296
Amiri Garibi,jyoti,400,11.11111111
Amiri Garibi,rani,477.5,3.913934426
Appu Raja,woman,432.3333333,7.720238095
Appu Raja,muniyamma,337,7.659090909
Awaargi,meena,547.6666667,7.713615023
Baaghi: A Rebel for Love,kaajal,6904.544444,25.956934
Baaghi: A Rebel for Love,girl,351,8.775
Baaghi: A Rebel for Love,jaggu,75,2.777777778
Bandh Darwaza,woman,1479.166667,15.57017544
Bandh Darwaza,lajo,221.3333333,1.158813264
Bandh Darwaza,girl,8,1
Bandh Darwaza,mahua,618,4.983870968
Bandh Darwaza,kumar,536.1666667,2.470814132
Bandh Darwaza,his,0,0
Bandh Darwaza,sapna,124,0.467924528
C.I.D.,raksha,84,8.4
College Girl,madhuri,173,5.242424242
College Girl,sister,97,5.705882353
Dil,madhu,783.8333333,3.514947683
Dil,woman,136,12.36363636
Deewana Mujh Sa Nahin,anita,159,1.432432432
Drishti,sandhya,19,0.395833333
Ghar Ho To Aisa,woman,361.9166667,8.042592593
Ghar Ho To Aisa,mother,575,6.927710843
Ghar Ho To Aisa,durga,407.5,1.636546185
Ghar Ho To Aisa,seema,859.5,3.069642857
Ghar Ho To Aisa,sharda,4,0.4
Ghar Ho To Aisa,pinki,21,0.84
Ghar Ho To Aisa,sharada,638.5,3.291237113
Ghar Ho To Aisa,daughter,851.8333333,6.869623656
Jamai Raja,rekha,586.0833333,9.157552083
Jamai Raja,durgeshwari,467.6666667,3.597435897
Jamai Raja,daughter,0,0
Jeevan Ek Sanghursh,sulakshana,0,0
Kishen Kanhaiya,leela,114,1.80952381
Kishen Kanhaiya,radha,40,3.333333333
Kishen Kanhaiya,girl,134,10.30769231
Kishen Kanhaiya,kamini,184,7.36
Pratibandh,shanthi,3,0.6
Sailaab,malhotra,0,0
Sailaab,sushma,150.6666667,2.643274854
Sailaab,inspector,0,0
Shaitani Ilaaka,roma,195,2.119565217
Shaitani Ilaaka,lalbai,431.6666667,2.584830339
Shaitani Ilaaka,anju,1487.166667,4.285782901
Shaitani Ilaaka,shalaka,334.5,3.155660377
Shaitani Ilaaka,sister,145,3.452380952
Sheahnaag,champa,122,1.605263158
Sheahnaag,banu,61,1.418604651
Shiva,asha,0,0
Shiva,bhavani,1866.5,20.06989247
Shiva,shiva,1095.333333,5.449419569
Swarg,jyoti,71,2.21875
Taqdeer Ka Tamasha,mother,115,4.259259259
Thodasa Roomani Ho Jaayen,anita,357,7.933333333
Thodasa Roomani Ho Jaayen,girl,18,2.571428571
Tum Mere Ho,mother,125.6666667,10.47222222
Veeru Dada,rekha,1304.833333,9.665432099
100 Days,priya,57,2.035714286
100 Days,woman,486.1666667,9.921768707
100 Days,rama,326.5,2.251724138
100 Days,devi,1306.933333,2.923788218
100 Days,parvati,0,0
Aadmi Aur Apsara,indraja,350,1.902173913
Ajooba,baba,605.5,6.441489362
Ajooba,malika,23.5,0.94
Ajooba,ameer,0,0
Begunaah,woman,90,3.6
Begunaah,guddu,148,1.436893204
Begunaah,girl,138,4.181818182
Begunaah,nirmala,1590.5,10.46381579
Begunaah,daughter,1672.583333,10.58597046
Benaam Badsha,jyoti,315,2.943925234
Bhabhi,sita,262.3333333,2.914814815
Bhabhi,sister,621.3666667,21.42643678
Dharam Sankat,madhu,79,3.434782609
Dharam Sankat,mother,194.0833333,7.763333333
Dharam Sankat,durga,701.4166667,15.24818841
Diksha,daughter,402.7,19.17619048
Dil Hai Ke Manta Nahin,dharamchand,126.6666667,4.523809524
Dil Hai Ke Manta Nahin,pooja,1047,3.921348315
Ek Ghar,geeta,23,0.851851852
Farishtay,gayatri,0,0
First Love Letter,mother,40,0.579710145
First Love Letter,manisha,0,0
First Love Letter,seth,48.33333333,1.933333333
First Love Letter,sushma,0,0
First Love Letter,radha,1801.957143,7.508154762
Haque,varsha,104,0.63803681
Henna,bibi,28,0.903225806
Henna,girl,126,3.705882353
Henna,henna,2769.457143,16.58357571
Hum,actress,180.5,8.204545455
Hum,aarti,74.33333333,2.322916667
Hum,anita,160.8333333,8.464912281
Hum,gonsalves,14,0.368421053
Hum,jumma,143.3333333,1.861471861
Hum,daughter,312.8333333,14.8968254
Indrajeet,shanti,15.5,1.55
Indrajeet,daughter,13,0.565217391
Insaaf Ka Khoon,janki,18,1.2
Insaaf Ka Khoon,daughter,16,4
Khoon Ka Karz,lele,156,9.176470588
Khoon Ka Karz,woman,825,17.1875
Khoon Ka Karz,savitri,120.8333333,2.626811594
Khoon Ka Karz,sheetal,4,0.105263158
Khoon Ka Karz,good-hearted,0,0
Kurbaan,chanda,52,0.866666667
Lamhe,the,217,1.247126437
Lamhe,pallavi,531.5,3.615646259
Lamhe,pooja,1088.666667,3.489316239
Lamhe,relation,0,0
Love,mother,167.5,6.979166667
Love,stella,0,0
Love,maggie,191.5,2.553333333
Maa,mona,21,0.318181818
Maa,mamta,608.8333333,1.775024295
Maa,maya,44.5,0.489010989
Mississippi Masala,mina,96,0.813559322
Narsimha,anita,1352.538095,16.69800118
Narsimha,meenu,517.9166667,5.953065134
Narsimha,sister,484.4904762,7.690325019
Patthar Ke Phool,meera,15,0.214285714
Patthar Ke Phool,kiran,44.5,0.542682927
Patthar Ke Phool,girl,12,3
Pratikar,mother,115,10.45454545
Pratikar,raghu,198.8333333,6.025252525
Pratikar,jyoti,56,2.153846154
Pratikar,saraswati,11,0.127906977
Prem Qaidi,superintendent,0,0
Prem Qaidi,neelima,93,4.428571429
Pyaar Ka Saaya,woman,51,6.375
Pyaar Ka Saaya,gloria,304,9.5
Pyaar Ka Saaya,pooja,677,5.504065041
Rupaye Dus Karod,poonam,2202.833333,15.19195402
Rupaye Dus Karod,mother,428.5,6.6953125
Rupaye Dus Karod,aarthi,1196.6,5.271365639
Saajan,woman,130.5,6.868421053
Saajan,pooja,64,1.015873016
Sadak,chanda,10,0.27027027
Sadak,pooja,835.5,4.1775
Sadak,sister,360,9.72972973
Saudagar,radha,513,4.5
Saudagar,sister,111.5,4.847826087
Shikari: The Hunter,natasha,39,3.545454545
Thalapathi,woman,50,3.333333333
Thalapathi,girl,172.6666667,5.078431373
Thalapathi,padma,686.8333333,6.868333333
Thalapathi,mother,675.5,18.76388889
Thalapathi,subbalakshmi,474,5.448275862
Trinetra,seema,48,0.666666667
Veerta,shalu,65,1.585365854
Veerta,mother,48.5,4.409090909
Veerta,sister,34,2.266666667
Yodha,vidya,20,3.333333333
Yodha,agnihotri,322.5,10.40322581
Aaj Ka Goonda Raaj,shalu,3,0.2
Baaz,nisha,98,1.272727273
Balwaan,mother,34,3.777777778
Balwaan,deepa,60,1.5
Bekhudi,radhika,159,3.057692308
Beta,laxmi,550,2.091254753
Beta,mother,62.13809524,1.12978355
Beta,saraswati,2821.633333,8.845245559
Bewaffa Se Waffa,nagma,148,4.484848485
Bol Radha Bol,mother,278.3333333,3.976190476
Bol Radha Bol,bhanu,20.5,0.569444444
Bol Radha Bol,radha,399.5,3.414529915
Bol Radha Bol,girl,157,7.136363636
Chamatkar,savitri,498,4.788461538
Chamatkar,mala,48,0.813559322
Daulat Ki Jung,bhushan,0,0
Deedar,karishma,0,0
Deewana,mother,124,2.384615385
Deewana,kajal,487.5,2.065677966
Devi Aur Durga,girl,292,19.46666667
Dil Aashna Hai,salma,21,0.308823529
Dil Aashna Hai,mother,828.6666667,20.21138211
Dil Aashna Hai,laila/sitara,0,0
Dil Aashna Hai,laila,229,1.957264957
Dil Aashna Hai,barkha,2926,27.09259259
Dil Aashna Hai,sitara,221.3333333,3.628415301
Dil Hi To Hai,bharati,54.53333333,2.272222222
Dil Ka Kya Kasoor,seema,0,0
Dil Ka Kya Kasoor,shalini,189,1.118343195
Dil Ka Kya Kasoor,girl,41,3.727272727
Dil Ka Kya Kasoor,sister,227.6071429,5.17288961
Drohi,bhavana,0,0
Dushman Zamana,woman,100.5,10.05
Dushman Zamana,seema,101,0.726618705
Dushman Zamana,vijay,1439.5,13.70952381
Ek Ladka Ek Ladki,niece,51,3.1875
Ek Ladka Ek Ladki,renu,61.66666667,0.493333333
Geet,neha,491,4.307017544
Insaaf Ki Devi,woman,753.1873737,12.9859892
Insaaf Ki Devi,sita,0,0
Insaaf Ki Devi,sadhana,72,6
Insaaf Ki Devi,sheela,2162.945455,40.8102916
Jaanam,anjali,4.666666667,0.194444444
Jai Kaali,shikaali,467,5.021505376
Jai Kaali,girl,326,19.17647059
Jo Jeeta Wohi Sikandar,devika,431,4.353535354
Jo Jeeta Wohi Sikandar,anjali,321.3333333,5.446327684
Jo Jeeta Wohi Sikandar,daughter,55.16666667,7.880952381
Junoon,woman,8,2.666666667
Junoon,nita,135,0.931034483
Kasak,divya,306.3333333,4.314553991
Khel,sulakshana,0,0
Khel,a,0,0
Khel,kamini,168,4.2
Khiladi,neelam,0,0
Khuda Gawah,benazir,238.6166667,2.189143731
Khuda Gawah,daughter,12528.76627,91.45084868
Meera Ka Mohan,preeti,1239.45,5.274255319
Meera Ka Mohan,esteem,0,0
Meera Ka Mohan,rai,0,0
Muskurahat,nandini,0,0
Nishchaiy,woman,0,0
Nishchaiy,vasudev,47,0.61038961
Nishchaiy,renuka,303,3.884615385
Nishchaiy,payal,0,0
Nishchaiy,parvati,0,0
Nishchaiy,daughter,18,2
Parampara,rajeshwari,26,0.333333333
Parampara,gora,0,0
Parampara,tara,1147.2,16.62608696
Parampara,the,0,0
Parampara,pratap,673,4.005952381
Parasmani,a,0,0
Parasmani,woman,9,1.8
Parda Hai Parda,woman,336.5,21.03125
Parda Hai Parda,girl,344,7.020408163
Parda Hai Parda,maya,1140,7.080745342
Parda Hai Parda,mother,219,2.105769231
Raat,manisha,0,0
Raat,shalini,0,0
Raat,daughter,6,1.5
Raat,sharma,14,0.285714286
Raju Ban Gaya Gentleman,a,0,0
Raju Ban Gaya Gentleman,sapna,20,0.833333333
Raju Ban Gaya Gentleman,chhabria,8,2
Raju Ban Gaya Gentleman,renu,258.352381,5.06573296
Ramayana: The Legend of Prince Rama,woman,335,10.15151515
Ramayana: The Legend of Prince Rama,mother,195.5,4.159574468
Rishta To Ho Aisa,seema,428.5,6.6953125
Rishta To Ho Aisa,mohini,228.1666667,3.51025641
Rishta To Ho Aisa,sharda,214,2.404494382
Rishta To Ho Aisa,daughter,0,0
Roja,roja,352,1.491525424
Roja,shenbagam,727.1,6.991346154
Roja,girl,202.5833333,9.208333333
Roja,sister,422.5833333,10.83547009
Sahebzaade,laxmi,42,4.666666667
Sahebzaade,chinar,173.3333333,2.888888889
Sahebzaade,woman,171.8333333,11.45555556
Sahebzaade,sharda,619.5,5.205882353
Sanam Tere Hain Hum,sashi,21,0.165354331
Sanam Tere Hain Hum,meghana,44,0.47826087
Sapne Sajan Ke,shalini,34.33333333,1.271604938
Sapne Sajan Ke,jyoti,12,0.260869565
Sapne Sajan Ke,daughter,27,3
Shola Aur Shabnam,divya,120.1666667,1.938172043
Suryavanshi,sonia,169.9,1.649514563
Suryavanshi,suryalekha,470,2.685714286
Suryavanshi,daughter,49,3.769230769
Tahalka,allah,0,0
Tahalka,rakha,127,3.628571429
Tahalka,julie,35,0.945945946
Tahalka,jenny,138,9.857142857
Tyagi,sujata,81.33333333,1.983739837
Tyagi,parvati,22,0.55
Tyagi,daughter,2428.333333,60.70833333
Yaad Rakhegi Duniya,naina,341.5,5.420634921
Yaad Rakhegi Duniya,woman,124,13.77777778
Yeh Raat Phir Na Aayegi,woman,77,5.923076923
Aadmi,rekha,186,12.4
Aadmi Khilona Hai,punam,107,2.326086957
Aaina,reema,58,0.892307692
Aaina,roma,255,2.405660377
Aaina,sister,7,1
Aashiq Awara,jyoti,24,1.333333333
Aasoo Bane Angaarey,usha,1326.433333,5.348521505
Aasoo Bane Angaarey,durga,39,0.428571429
Aasoo Bane Angaarey,woman,435.1666667,16.11728395
Aasoo Bane Angaarey,girl,76.5,6.375
Aasoo Bane Angaarey,madhu,1196.333333,6.537340619
Aasoo Bane Angaarey,mother,1255.333333,9.807291667
Aasoo Bane Angaarey,durgadevi,238.1666667,2.405723906
Aasoo Bane Angaarey,sister,171.6666667,3.366013072
Anari,savitri,8,1.6
Anari,nandini,1623.566667,4.678866475
Baazigar,seema,449,3.680327869
Baazigar,anjali,12,0.266666667
Baazigar,chopra,776,3.288135593
Baazigar,shobha,96,1.352112676
Baazigar,priya,413.5,2.187830688
Baazigar,mother,30,1.578947368
Baazigar,karan,15,0.283018868
Baazigar,daughter,86.66666667,3.333333333
Badi Bahen,kiran,1017.866667,12.26345382
Badi Bahen,shyam,618,10.13114754
Badi Bahen,shyama,249.3333333,1.917948718
Bedardi,honey,139,3.30952381
Bhaji on the Beach,simi,5750.4,36.86153846
Bhaji on the Beach,ginder,54,0.981818182
Bhaji on the Beach,hashida,0,0
Bhookamp,satyajeet,0,0
Chandra Mukhi,chandra,92.5,3.083333333
Chooriyan,simran,504.5,12.30487805
Chor Aur Chaand,reema,409.4,2.924285714
Dalaal,woman,390.5,19.525
Damini  Lightning,damini,109,1.224719101
Damini  Lightning,girl,6.5,1.625
Damini  Lightning,gupta,71,3.086956522
Darr,kiran,2179.666667,8.718666667
Dil Ki Baazi,nirmala,0,0
Dil Ki Baazi,aarti,56.4047619,2.169413919
Dil Tera Aashiq,radha,209.5,4.988095238
Ek Hi Raasta,vikram,0,0
Gardish,bhalla,399,5.7
Gardish,vidya,0,0
Geetanjali,anjali,0,0
Geetanjali,geetanjali,0,0
Geetanjali,kaveri,0,0
Geetanjali,sister,66.5,6.045454545
Geetanjali,geeta,413,4.302083333
Gumrah,roshni,142,1.163934426
Hasti,shanti,0,0
Hasti,neena,42.58333333,0.734195402
Hum Hain Rahi Pyar Ke,vyjayanti,232.1666667,1.248207885
Hum Hain Rahi Pyar Ke,daughter,82,4.315789474
Hum Hain Rahi Pyar Ke,sister,44,4.4
Hum Hain Rahi Pyar Ke,maya,313.3333333,4.41314554
Insaniyat Ke Devta,nisha,32.33333333,0.687943262
Kabhi Haan Kabhi Naa,girl,315.5,6.572916667
Kabhi Haan Kabhi Naa,anna,511.6666667,2.795992714
Khal-Naaikaa,anuradha,122.5,2.45
Khal-Naaikaa,jaya,166.5,2.08125
Khalnayak,mother,268.6666667,3.950980392
King Uncle,suneeta,320.6666667,12.82666667
King Uncle,sister,163,2.762711864
Kohraa,rajeshwari,55,0.654761905
Kohraa,poonam,286,6.975609756
Kshatriya,bhavani,94.66666667,1.893333333
Kshatriya,divya,81.5,1.481818182
Kshatriya,suman,99.83333333,3.327777778
Kshatriya,maheshwari,175.9166667,3.590136054
Kshatriya,neelima,29,0.46031746
Maya Memsaab,maya,165,3.055555556
Muqabla,soni,139,3.657894737
Muqabla,kala,0,0
Papeeha,woman,0,0
Pehchaan,tina,477.8333333,6.5456621
Pehla Nasha,woman,67,6.090909091
Phir Teri Kahani Yaad Aayee,pooja,271,1.97810219
Phool,guddi,740,4.457831325
Phool Aur Angaar,sudha,37,0.804347826
Phool Aur Angaar,sweety,64,1.422222222
Phool Aur Angaar,arjun,34,0.693877551
Platform,mother,330,6
Platform,woman,0,0
Prateeksha,laxmi,334.5,3.448453608
Prateeksha,renu,9,1.5
Rang,a,0,0
Rang,joshi,138.1666667,1.817982456
Rang,indu,124,0.775
Rang,madhav,0,0
Rang,girl,0,0
Rang,kajal,1136.833333,2.583712121
Rang,mother,383,6.719298246
Rang,malhotra,46,2
Rang,pooja,2102,6.331325301
Rang,suchitra,97,0.873873874
Rang,singh,139,2.138461538
Rang,daughter,1015.916667,10.80762411
Rang,sister,548.8333333,21.95333333
Rudaali,mother,96.66666667,4.027777778
Rudaali,bhikni,264.5,3.005681818
Rudaali,shanichari,8865,32.71217712
Rudaali,mungri,51,3.642857143
Shatranj,mother,26.5,2.944444444
Sir,pooja,213.8333333,3.686781609
Sir,shobha,0,0
Tadipaar,namkeen,196,4
Tahqiqaat,mary,145,1.367924528
Mahakaal,woman,32,5.333333333
Mahakaal,anita,129.5,1.773972603
Waqt Hamara Hai,mamta,280.5,7.381578947
Zakhmo Ka Hisaab,bindiya,4,1.333333333
Aatank,suzy,0,0
Agni Sakshi,madhu,260.5,1.821678322
Agni Sakshi,shubangi,516.5,2.235930736
Aisi Bhi Kya Jaldi Hai,simran,576.5,2.656682028
Aisi Bhi Kya Jaldi Hai,daughter,32,2.461538462
Aisi Bhi Kya Jaldi Hai,nisha,432,5.538461538
Army,singh,217,14.46666667
Army,geeta,686,10.08823529
Army,arjun,29.5,0.536363636
Aur Ek Prem Kahani,mother,69.16666667,5.763888889
Aur Ek Prem Kahani,daughter,97,5.705882353
Bambai Ka Babu,kajol,228,13.41176471
Bambai Ka Babu,vikram,286,6.355555556
Bambai Ka Babu,neha,281.5,2.582568807
Bambai Ka Babu,daughter,7,1.166666667
Wazir,ruhana,99,2.020408163
Wazir,nina,555.1666667,11.56597222
Chalk n Duster,vidya,470.6666667,3.765333333
Chalk n Duster,jyoti,281,4.532258065
Chalk n Duster,kamini,341.8333333,6.330246914
Airlift,amrita,66.33333333,1.579365079
Bhishma,paro,101,3.15625
Kyaa Kool Hain Hum 3,karjatiya,16,0.355555556
Kyaa Kool Hain Hum 3,woman,119,9.916666667
Chaahat,reshma,36,0.342857143
Chaahat,pooja,25.16666667,0.375621891
Chaahat,girl,65.5,5.038461538
Saala Khadoos,luxmi,57,4.384615385
Saala Khadoos,woman,0,0
Saala Khadoos,lakshmi,623.3333333,10.93567251
Saala Khadoos,madhi,1067.666667,3.024551464
Saala Khadoos,sister,448,16
Sanam Teri Kasam,saru,3344.4,5.266771654
Sanam Teri Kasam,parthasaarthy,244.5,4.075
Sanam Teri Kasam,mother,756.2,29.08461538
Sanam Teri Kasam,saraswati,0,0
Sanam Teri Kasam,daughter,243.5,5.411111111
Ghayal Once Again,riya,45.5,1.685185185
Ghayal Once Again,daughter,156.3333333,2.949685535
Fitoor,noor,18998.16667,72.23637516
Fitoor,daughter,278.6666667,19.9047619
Sanam Re,shruti,0,0
Sanam Re,girl,730.5,16.23333333
Diljale,mother,161,4.878787879
Diljale,radhika,857.3333333,4.488656195
Diljale,shabnam,281.5,3.162921348
LoveShhuda,vandana,123,4.730769231
LoveShhuda,pooja,323.5,1.711640212
Neerja,neerja,3364,11.32659933
Neerja,daughter,97,5.388888889
Dushman Duniya Ka,reshma,116,3.515151515
Ek Anari Do Khiladi,priya,898.3333333,4.010416667
Ek Anari Do Khiladi,annapurnamma,246,7.235294118
Ek Anari Do Khiladi,tulasamma,68.33333333,2.204301075
Ek Anari Do Khiladi,girl,650,23.21428571
Ek Tha Raja,sunny,0,0
Love Shagun,girl,135.6666667,8.479166667
English Babu Desi Mem,girl,0,0
Jai Gangaajal,sunita,434.3333333,24.12962963
Jai Gangaajal,girl,2649.85,34.41363636
Fareb,suman,505.1666667,3.885897436
Fire,mother,63.66666667,1.224358974
Fire,woman,329,16.45
Fire,radha,438.3333333,1.62345679
Ghatak,malti,41,5.857142857
Ghatak,gauri,0,0
Kapoor & Sons,malik,14,1.75
Kapoor & Sons,sunita,127,1.27
Kapoor & Sons,tia,264.1666667,2.165300546
Rocky Handsome,naomi,135,1.708860759
Rocky Handsome,daughter,120,9.230769231
Rocky Handsome,anna,226.5,3.838983051
Halo,mother,127.6666667,5.319444444
Ki & Ka,mother,230,5
Ki & Ka,kia,196,0.599388379
Ki & Ka,woman,8,0.888888889
Ki & Ka,film,0,0
Ki & Ka,jaya,104,0.866666667
Love Games,woman,7,1
Love Games,ramona,164.1666667,2.345238095
Himmat,anju,187.8690476,3.295948204
Fan,neha,11,1
Fan,daughter,9,3
Nil Battey Sannata,mother,349.5,3.603092784
Nil Battey Sannata,chanda,454.9333333,1.777083333
Nil Battey Sannata,daughter,51,4.636363636
Laal Rang,poonam,13,1.083333333
Baaghi,khurana,65,0.955882353
Baaghi,sia,1033.833333,5.975915222
Jeet,kajal,27,0.84375
One Night Stand,simran,40.5,1.557692308
One Night Stand,celina,724.3333333,5.794666667
One Night Stand,one,761.6666667,9.520833333
One Night Stand,adhiraj,407,7.826923077
One Night Stand,ambar,1533.5,22.8880597
Traffic,dev,2.333333333,0.155555556
Khamoshi: The Musical,flavy,26,0.684210526
Khamoshi: The Musical,annie,452,2.226600985
1920 London,shivangi,1852.366667,6.236924804
1920 London,he,0,0
Azhar,meera,0,0
Azhar,naureen,112,2.666666667
Azhar,sangeeta,143,2.918367347
Khiladiyon Ka Khiladi,priya,46,2.555555556
Khiladiyon Ka Khiladi,maya,291.5,2.674311927
Krishna,mother,39.5,3.590909091
Krishna,rashmi,184.1904762,2.361416361
Krishna,sister,59.5,1.352272727
Maachis,veeran,389,2.274853801
Sarbjit,kaur,263,10.52
Sarbjit,dalbir,79,1.112676056
Sarbjit,daughter,97.5,6.09375
Phobia,mehak,548,2.60952381
Phobia,anusha,153,6.954545455
Mafia,daughter,507.5,8.055555556
Majhdhaar,radha,476.75,2.854790419
Majhdhaar,daughter,2448,26.60869565
Waiting,tara,696,1.826771654
Waiting,pankaja,6.5,0.151162791
Housefull 3,girl,0,0
Housefull 3,ganga,1083.844444,12.45798212
Housefull 3,jamuna,45.88571429,0.764761905
Housefull 3,bunty,74.16666667,0.628531073
Housefull 3,saraswati,188.1555556,2.808291874
Housefull 3,daughter,0,0
Mr. Bechara,woman,74.66666667,6.787878788
Mr. Bechara,anita,22,0.35483871
Mr. Bechara,asha,507.5,2.40521327
Do Lafzon Ki Kahani,jenny,1900.5,10.3852459
Do Lafzon Ki Kahani,girl,172.3333333,14.36111111
Do Lafzon Ki Kahani,daughter,15,3.75
Muqaddar,bharati,65,1.710526316
Muqaddar,pooja,45,2.647058824
Muqaddar,shiva,76,0.730769231
Te3n,daughter,18,3
Udta Punjab,preeti,0,0
Udta Punjab,preet,29,0.852941176
Udta Punjab,sahni,109,9.083333333
Udta Punjab,bauria,370,2.09039548
Papa Kehte Hai,sweety,127.5,1.225961538
Papa Kehte Hai,daughter,50,5.555555556
Raman Raghav 2.0,woman,180,7.2
Raman Raghav 2.0,girl,824,26.58064516
Junooniyat,girl,286,9.225806452
Junooniyat,jahan,590.6666667,2.613569322
Prem Granth,mother,186.95,4.347674419
Prem Granth,kajri,2030.05,7.603183521
Prem Granth,sister,225.45,7.0453125
Raja Hindustani,mother,113.5,7.09375
Raja Hindustani,sehgal,169,2.449275362
Raja Hindustani,aarti,187.6666667,0.992945326
Raja Hindustani,jai,65,4.642857143
Raja Hindustani,shalini,67,2.576923077
Raja Hindustani,daughter,136,5.230769231
Shorgul,girl,302.6666667,17.80392157
Raja Ki Aayegi Baraat,sharda,293.3333333,4.656084656
Raja Ki Aayegi Baraat,mala,1128.666667,3.538140021
Raja Ki Aayegi Baraat,sister,411.1,9.560465116
Sultan,aarfa,19,0.234567901
Rajkumar,rani,0,0
Rakshak,suman,145,5.178571429
Great Grand Masti,mother,381.9333333,8.487407407
Great Grand Masti,ragini,2612.083333,11.21065808
Great Grand Masti,girl,775,32.29166667
Ishq Click,girl,142.8333333,3.86036036
M Cream,figs,110,1.571428571
M Cream,jay,34,4.857142857
Dishoom,girl,35,2.058823529
Saajan Chale Sasural,khurana,5,0.151515152
Saajan Chale Sasural,pooja,222,7.655172414
Saajan Chale Sasural,divya,6,0.428571429
Fever,rhea,6,0.193548387
Fever,kavya,315.3333333,7.007407407
Fever,pooja,477.6666667,3.883468835
Fever,he,0,0
Sanshodhan,woman,0,0
Hai Apna Dil Toh Awara,mother,117.1666667,3.661458333
Sardari Begum,woman,103.5,3.696428571
Rustom,cynthia,331.6666667,2.287356322
Happy Bhaag Jayegi,zoya,158,2.164383562
Happy Bhaag Jayegi,harpreet,0,0
Happy Bhaag Jayegi,happy,729.1666667,2.772496831
Waarrior Savitri,raizada,39,1.56
Waarrior Savitri,niharica,0,0
A Flying Jatt,woman,95,5.9375
A Flying Jatt,mother,113.5,1.598591549
A Flying Jatt,mrs.,0,0
Akira,rabiya,296,4.169014085
Akira,woman,95.33333333,5.607843137
Akira,akira,2309.5,4.98812095
Akira,girl,190,5.9375
Akira,acp,203.3333333,2.946859903
The Square Circle,kathy,527.7,5.613829787
Baar Baar Dekho,diya,208.3666667,1.843952802
Baar Baar Dekho,chitra,58.13333333,3.059649123
Tu Chor Main Sipahi,raja,0,0
Freaky Ali,mother,514,10.07843137
Freaky Ali,megha,34.33333333,0.350340136
Raaz Reboot,shaina,26,0.279569892
Yash,kalpana,361.5,5.477272727
Pink,woman,28,4
Pink,andrea,54,1.421052632
Pink,minal,159.1666667,0.879373849
Parched,mother,66,9.428571429
Parched,woman,190,4.523809524
Parched,lajjo,144.5,0.7225
Parched,janki,511.6666667,3.578088578
Parched,bijli,76,0.710280374
Parched,gulab,523.3333333,2.616666667
Parched,rani,1259.6,3.805438066
Aar Ya Paar,julie,9,2.25
Aastha: In the Prison of Spring,reena,184.5,3.416666667
Mirzya,suchi,254,1.0995671
Mirzya,suchitra,123,1.205882353
Mirzya,girl,22,2.75
Aflatoon,woman,17,4.25
Aflatoon,pooja,166,3.860465116
Agnichakra,geeta,35.66666667,2.547619048
Agnichakra,rani,20080.26991,36.77705112
Tutak Tutak Tutiya,devi,361.3333333,4.106060606
Aur Pyaar Ho Gaya,ashi,624,3.233160622
Motu Patlu: King Of Kings,girl,45,4.090909091
Banarasi Babu,madhu,76,0.638655462
Banarasi Babu,mother,29.83333333,1.864583333
Banarasi Babu,daughter,4,1.333333333
Bhai,pooja,53,1.65625
Border,girl,752.1857143,26.86377551
Umrika,udai,841.5333333,15.02738095
Chachi 420,laxmi,3.5,0.194444444
Chachi 420,woman,237.6666667,11.31746032
Chachi 420,lakshmi,713.5,2.936213992
Chachi 420,ratna,370,12.75862069
Chachi 420,bharti,26.5,0.803030303
Chachi 420,janki,441.5,2.480337079
Chachi 420,durgaprasad,214.5,1.198324022
Chupp,woman,159,12.23076923
Chupp,asha,753,7.53
Shivaay,olga,331.6666667,2.834757835
Shivaay,gaura,187.3333333,1.628985507
Shivaay,anu,114.5,5.725
Ae Dil Hai Mushkil,alizeh,186.1666667,1.040037244
Ae Dil Hai Mushkil,khan,317,7.204545455
Ae Dil Hai Mushkil,saba,144,2
Ae Dil Hai Mushkil,ali,75,3.260869565
Deewana Mastana,neha,70,0.813953488
Dil To Pagal Hai,woman,93,8.454545455
Dil To Pagal Hai,pooja,330,1.701030928
Dil To Pagal Hai,nisha,506.1666667,4.115176152
Tum Bin 2,taran,1613.433333,2.955006105
Tum Bin 2,manpreet,56,5.6
Force 2,kk,235,1.958333333
Do Ankhen Barah Hath,sharda,1015.833333,14.1087963
Dear Zindagi,kaira,3520.066667,12.57166667
Saansein,shirin,24,0.387096774
Kahaani 2,durga,306,1.47826087
Kahaani 2,minnie,729.5,4.342261905
Kahaani 2,vidya,441.5,1.428802589
Kahaani 2,daughter,6,0.315789474
Ghulam-E-Mustafa,dixit,247,7.71875
Ghulam-E-Mustafa,kavita,50,0.862068966
